algo,x,mean,std,count
ga,0.0,0.8455132770182512,0.0007836030363438883,4
ga,40.0,0.8463257246569651,0.0004677492365363912,4
ga,80.0,0.8464124754138571,0.0005152012149995713,4
ga,120.0,0.8465292133069667,0.0005120094638601003,4
ga,160.0,0.8468080043751189,0.000538775853193668,4
ga,200.0,0.8470109297116293,0.0006150186599635239,4
ga,240.0,0.8475398478977012,0.0007367657903146936,4
ga,280.0,0.8480226291105445,0.0007185183546630163,4
ga,320.0,0.8483393709797359,0.000895997209258208,4
ga,360.0,0.8487120275787445,0.0008079115058625975,4
ga,400.0,0.8492380540297044,0.0006419386615214129,4
ga,440.0,0.8496755756789696,0.0006221253424236593,4
ga,480.0,0.8499190938927773,0.0007439613706713007,4
ga,520.0,0.850689397423617,0.0010749195507136857,4
ga,560.0,0.850976107115051,0.0009737484943326266,4
ga,600.0,0.8515001410509289,0.0011641697744890866,4
ga,640.0,0.8520526873479968,0.0012661548008708475,4
ga,680.0,0.8525540294666163,0.0012308931999191219,4
ga,720.0,0.8527567578565339,0.0011784210290963814,4
ga,760.0,0.8532440827982556,0.0012694987258580251,4
ga,800.0,0.8536937698822884,0.0013793004783510582,4
ga,840.0,0.854424707307968,0.0016179846917985846,4
ga,880.0,0.8546788217675381,0.0016684180372966134,4
ga,920.0,0.8550905832483836,0.001765608355807718,4
ga,960.0,0.8555356822542839,0.0017075789474794475,4
ga,1000.0,0.8562565730432388,0.001955784645891542,4
ga,1040.0,0.8565398862548744,0.0018466784727439165,4
ga,1080.0,0.857326420148146,0.0020932111857581495,4
ga,1120.0,0.8573740760370708,0.0020784262487238184,4
ga,1160.0,0.8578883259624781,0.0022508599613184346,4
ga,1200.0,0.858321418885857,0.0019876442968635574,4
ga,1240.0,0.8584880825254723,0.0020618475079782696,4
ga,1280.0,0.8590834691481359,0.0019665299387275417,4
ga,1320.0,0.8594278263830565,0.001685329567405103,4
ga,1360.0,0.8597546854918289,0.0017130541741888184,4
ga,1400.0,0.85998044867897,0.0018144276246154687,4
ga,1440.0,0.8603013435532998,0.0017785331855355141,4
ga,1480.0,0.8605243432552689,0.0016886491364274086,4
ga,1520.0,0.8609748240232327,0.0017914816707303627,4
ga,1560.0,0.8613970859697817,0.0015817350264998257,4
ga,1600.0,0.8616295577465586,0.0017760048582000326,4
ga,1640.0,0.862018455552187,0.001731697563347345,4
ga,1680.0,0.8622984504267168,0.0018257634929419982,4
ga,1720.0,0.8626247154022935,0.0018058287416235475,4
ga,1760.0,0.8632875533265653,0.0017125057813130134,4
ga,1800.0,0.8636454059544267,0.001835966711057827,4
ga,1840.0,0.8642737459227959,0.0016112012148829019,4
ga,1880.0,0.864460973610156,0.0017809804265344136,4
ga,1920.0,0.86493926231172,0.001908133461659412,4
ga,1960.0,0.8651687521792675,0.0018908498889175524,4
ga,1962.0,0.8655142750383077,0.0018178118891769618,6
ga,1964.0,0.8652006914916496,0.0,2
nsga2,0.0,0.8455132770182512,0.0007836030363438883,4
nsga2,40.0,0.8461820824657186,0.0006726482871796009,4
nsga2,80.0,0.8464541546764415,0.0006207780320664026,4
nsga2,120.0,0.8464178957237873,0.0005769706198478047,4
nsga2,160.0,0.8467084142318309,0.00039313158536856527,4
nsga2,200.0,0.8469368770674734,0.00025020469335114876,4
nsga2,240.0,0.8474451448677168,0.00043228116164463547,4
nsga2,280.0,0.8476181597938253,0.0003632090438719086,4
nsga2,320.0,0.8479848280279889,0.0006403123087884377,4
nsga2,360.0,0.8485377849687838,0.0005896054748532553,4
nsga2,400.0,0.8487092596566473,0.0005808222860835399,4
nsga2,440.0,0.849306247351459,0.00045435105289200943,4
nsga2,480.0,0.8495814138958577,0.0005365034050007785,4
nsga2,520.0,0.8497440591388095,0.0005179622145097673,4
nsga2,560.0,0.8500328917925255,0.00042240988482155397,4
nsga2,600.0,0.850214348014665,0.000427540233608776,4
nsga2,640.0,0.8504943438787621,0.0004625278279693516,4
nsga2,680.0,0.850662485612989,0.0004806251814835089,4
nsga2,720.0,0.8510715502874937,0.0005221015706141667,4
nsga2,760.0,0.8514493530465221,0.00046864874844427287,4
nsga2,800.0,0.8517985917686888,0.0005467535125642042,4
nsga2,840.0,0.8521700355249037,0.0005392795719835203,4
